direction,latitude,longitude,error
"416 Tremont St, Boston, MA 02116-6309",42.3468048,-71.0686365,False
"160 Brighton Ave, Boston, MA 02134-2011",42.353179283956905,-71.13241797208164,False
"57 Stuart St, Boston, MA 02116-4723",42.35097208333333,-71.064717,False
"100 William T Morrissey Blvd, Boston, MA 02125",42.3083514,-71.0456585,False
"1410 Centre St, Boston, MA 02131-1412",42.295844746161805,-71.13449477149983,False
"1739 Dorchester Ave Dorchester, Boston, MA 02124-2535",42.29084566666667,-71.062989,False
"301 Adams St, Boston, MA 02122-1213",42.29900079043311,-71.0578812226578,False
"6 Hemenway St, Boston, MA 02115-2907",42.34663654611068,-71.0891055864978,False
"533 Washington Street, Boston, MA 02135",42.3491997,-71.1629707,False
"15 Transportation Way Logan Car Rentals, Boston, MA 02128",,,True
"254 Newbury St, Boston, MA 02116-2463",42.3493147,-71.082737,False
"170 Marion St, Boston, MA 02128-1723",42.376013,-71.035635,False
"360 Longwood Ave Corner Of Brookline Ave. Near Hospitals, Boston, MA 02215-5369",,,True
"125 Harvard Ave, Boston, MA 02134-2702",42.352246,-71.131999,False
"31 Saint James Ave Park Square Building, Boston, MA 02116-4101",,,True
"Longwood Galleria 350 Longwood Ave, Boston, MA 02115-5726",,,True
"177 Massachusetts Ave., Boston, MA 02115",42.3514033,-71.0897609,False
"211 Congress Street, Boston, MA 02110",42.35450908,-71.05433616,False
"972 Saratoga St, Boston, MA 02128-1142",42.387063496951235,-71.00767255195046,False
"3492 Washington St, Boston, MA 02130-2609",42.306339,-71.107474,False
"541 E Broadway, Boston, MA 02127-4415",42.33541417241379,-71.0427835862069,False
"173 Newbury St, Boston, MA 02116-2831",42.3507378,-71.0792175,False
"239 Causeway St Bsmt, Boston, MA 02114-2130",,,True
"87 1/2 Prince St, Boston, MA 02113-1702",42.365402,-71.0559565,False
"529 Washington St, Boston, MA 02135-2526",42.29308365,-71.07208732042588,False
"1232 Commonwealth Ave, Boston, MA 02134-4229",42.35044199957047,-71.13138769682533,False
"90 Exeter St, Boston, MA 02116-3500",42.3482396,-71.0787107,False
"1035 Tremont St, Boston, MA 02120-2161",42.336565,-71.085581,False
"7 Knapp St, Boston, MA 02111-1601",42.35111,-71.061973,False
"3371 Washington St, Boston, MA 02130-2617",42.30913945,-71.10531847811455,False
"5268 Washington St West Roxbury, Boston, MA 02132-6320",42.269358,-71.148271,False
"107 Avenue Louis Pasteur, Boston, MA 02115-5750",42.337379669025374,-71.10324552335123,False
"800 Washington St Tufts Medical Center, Boston, MA 02111-1552",,,True
"889 Dorchester Ave Ste A, Boston, MA 02125-1253",42.32049416666666,-71.0568785,False
"433 Washington St, Boston, MA 02135-2639",42.3493421,-71.1567888,False
"350 Longwood Ave, Boston, MA 02115-5726",42.338678,-71.107037,False
"145 Meridian St, Boston, MA 02128-1670",42.373867153846156,-71.03895830769231,False
"29 Court Sq, Boston, MA 02108-2504",42.35820639292251,-71.05922284936614,False
"1065 Commonwealth Ave, Boston, MA 02215-1031",42.3522601,-71.1237528,False
"950 Hyde Park Ave, Boston, MA 02136",42.2528343,-71.1249081,False
"395 Washington St, Boston, MA 02135-2731",42.34934,-71.1550044,False
"702 Washington St Chinatown, Boston, MA 02111-1614",42.35101,-71.062812,False
"51 Boston Wharf Rd, Boston, MA 02210",42.350715,-71.0463196,False
"723 Centre St, Boston, MA 02130-2520",42.311192,-71.114668,False
"1095 Commonwealth Ave Ste 203, Boston, MA 02215-1022",,,True
"433 Cambridge St, Boston, MA 02134-1788",42.3551047,-71.1340698,False
"23 District Ave South Bay Town Center, Boston, MA 02125-1683",,,True
"100 Hanover St, Boston, MA 02108-2407",42.3625573,-71.0573822,False
"75 Francis St 2nd Floor, Brigham & Women's Hospital, Boston, MA 02115-6110",,,True
"19 Poplar St, Boston, MA 02131-2505",42.28652019334337,-71.12891922925547,False
"1033 Massachusetts Ave, Boston, MA 02118-2616",42.3271497,-71.067652,False
"3096 Washington St, Boston, MA 02119-3115",42.3287383,-71.0854775,False
"275 Shawmut Ave, Boston, MA 02118-2155",42.34291685714285,-71.06946685714286,False
"274 Franklin St, Boston, MA 02110",42.356981000000005,-71.0535586,False
"535 Columbia Rd, Boston, MA 02125-2315",42.31478889795918,-71.06695812244898,False
"1124 Boylston St Fenway/Back Bay, Boston, MA 02215-3601",,,True
"1263 River St Hyde Park, Boston, MA 02136-2820",42.2559452682186,-71.12370510616525,False
"700 Commonwealth Avenue, Boston, MA 02215",42.349537,-71.1039343,False
"33 Batterymarch St, Boston, MA 02110-3209",42.35749906122449,-71.05417432653061,False
"4168 Washington St, Boston, MA 02131-1730",42.28786145597918,-71.1264737840214,False
"100 Arlington St, Boston, MA 02116-5342",42.3500184,-71.0696298,False
"114 State St, Boston, MA 02109-2402",42.359299199999995,-71.05486725623743,False
"661 Tremont St, Boston, MA 02118-1241",42.342029,-71.07574956610708,False
"100 City Hall Plaza, Boston, MA 02108",42.3603228,-71.0590984,False
"1562 Tremont St, Boston, MA 02120-1667",42.33292015,-71.10169675,False
"270 Babcock St, Boston, MA 02215-1000",42.3526094,-71.1213609,False
"1750 Soldiers Fld Rd, Boston, MA 02135",,,True
"290 William F McClellan Hwy, Boston, MA 02128-1174",42.389478249999996,-71.01593890002617,False
"86 Beach St, Boston, MA 02111-2510",42.351341,-71.059984,False
"314 Newbury St Back Bay, Boston, MA 02115-2838",42.3486307,-71.0853339,False
"334 Massachusetts Ave, Boston, MA 02115-2234",42.342451000000004,-71.08431733333333,False
"104 South St, Boston, MA 02111-2801",42.351315756,-71.057177792,False
"354 Harrison Ave Ink Block Area of the South End, Boston, MA 02118-2237",,,True
"1 Harborside Dr Terminal E, Departures Food Court, Boston, MA 02128-2907",,,True
"1245 Commonwealth Ave, Boston, MA 02134-3501",42.3502658,-71.1318519,False
"58 Seaport Blvd Suite 200, Boston, MA 02210-2042",,,True
"91 Summer St, Boston, MA 02110-1204",42.3538505,-71.0584867,False
"1420 Tremont St, Boston, MA 02120-3402",42.33153222854615,-71.09595401698614,False
"582 Dorchester Ave, Boston, MA 02127-2722",42.3427008,-71.0572077,False
"464 Hanover St, Boston, MA 02113-1442",42.3669004289027,-71.05270529156039,False
"730 William T Morrissey Blvd, Boston, MA 02122-3403",42.29654085,-71.0479100615955,False
"33 Arch St, Boston, MA 02110-1424",42.356147050000004,-71.05826668821148,False
"63R Boston St Courtyard Boston-South Boston, Boston, MA 02125-1143",,,True
"1 Franklin Park Rd, Boston, MA 02121-3252",42.30283455,-71.08762806253118,False
"35 W Milton St, Boston, MA 02136-1921",42.239875250000004,-71.14103775,False
"200 Faneuil Hall Marketplace, Boston, MA 02109-1634",42.36005485,-71.05460485041264,False
"291 Roxbury St, Boston, MA 02119-1540",42.330399,-71.0946,False
"112 Stoughton St Dorchester, Boston, MA 02125-1900",42.315390625,-71.06124075,False
"Momogoose. Com/Location, Boston, MA",,,True
"501B Washington St, Boston, MA 02124-2014",42.293803,-71.07201,False
"18 Logan Way, Boston, MA 02127-3729",42.327342,-71.053654,False
"1159 Washington St, Boston, MA 02124-5525",42.27234262447973,-71.0691097095001,False
"89 Broad St, Boston, MA 02110",42.3573334,-71.05319195748316,False
"1782 Dorchester Ave, Boston, MA 02124-2532",42.28963293333333,-71.06309746666666,False
"86 Peterborough St, Boston, MA 02215-4847",42.343212099432435,-71.09882406566737,False
"Faneuil Hall Marketplace, Boston, MA 02109-6171",42.36005485,-71.05460485041264,False
"401 Park Dr Time Out Market, Boston, MA 02215-3325",,,True
"225 Franklin Street, Boston, MA 02110",42.3560992,-71.05391861012899,False
"140 Clarendon St, Boston, MA 02116-5169",42.34859005263158,-71.07430336842106,False
"259 Bennington St, Boston, MA 02128-1402",42.37823615,-71.02954704301544,False
"245 Summer St, Boston, MA 02210-1133",42.3491843,-71.0479164,False
"417 Cambridge St, Boston, MA 02134-1788",42.3551047,-71.1340698,False
"100 Northern Ave, Boston, MA 02210-1980",42.3522994,-71.0437107,False
"107 Faneuil Hall Market Pl, Boston, MA 02109-1634",42.36005485,-71.05460485041264,False
"417 Washington St, Boston, MA 02108-5217",42.355892957694266,-71.06016759569124,False
"31 Saint James Ave, Boston, MA 02116-4101",42.3509109,-71.0714779,False
"1263 River St, Boston, MA 02136-2820",42.2559452682186,-71.12370510616525,False
"23 Hudson St, Boston, MA 02111-1903",42.34690757845214,-71.06238999923151,False
"1249 Commonwealth Ave, Boston, MA 02134-3501",42.3501647,-71.1321201,False
"8 S Huntington Ave, Boston, MA 02130-4701",42.33172265089478,-71.11187149602753,False
"100 Legends Way North Station, Boston, MA 02114-1300",42.3662986,-71.06216073511236,False
"160 Brighton Ave, Boston, MA 02134-2011",42.353179283956905,-71.13241797208164,False
"61 South St, Boston, MA 02130-3139",42.307686849999996,-71.1157741902817,False
"282 Congress St Atlantic Wharf, Boston, MA 02210-1003",,,True
"2306 Washington St Roxbury - Nubian Square, Boston, MA 02119",42.33014952361304,-71.08410597574877,False
"354 Harrison Ave, Boston, MA 02118",42.3450633,-71.0633233,False
"9 Barnes Ave, Boston, MA 02128-1233",42.3858812,-71.0058604,False
"129 Tremont St., Boston, MA 02108",42.356628,-71.061998,False
"3696 Washington St, Boston, MA 02130-3701",42.3006707,-71.1127463,False
"94 Peterborough St, Boston, MA 02215-4847",42.34342695,-71.09913386295254,False
"1880 William J Day Blvd, Boston, MA 02127-1727",42.3300741,-71.044499,False
"25 Drydock Ave, Boston, MA 02210-2344",42.3443875,-71.028889,False
"2387 Washington St, Boston, MA 02119-1714",42.32909827693212,-71.08481936530762,False
"1 Thompson Square 1st Floor, Suite 101, Boston, MA 02129-3328",,,True
"8 Park Plz, Boston, MA 02116",42.351179,-71.0663529,False
"1799 Commonwealth Ave, Boston, MA 02135-4003",42.341475,-71.148073,False
"40 Harrison Ave, Boston, MA 02111-2024",42.351791537621445,-71.06106430632713,False
"2 Center Plz, Boston, MA 02108-1909",42.3602933,-71.0606232,False
"107-109 Savin Hill Avenue, Boston, MA 02125-1442",42.31164860954964,-71.05396348002733,False
"65 Atlantic Ave, Boston, MA 02110-3714",42.36273352941176,-71.05111976470589,False
"50 Liberty Dr, Boston, MA 02210-1339",42.3542066,-71.04449792754124,False
"80 Kilmarnock St, Boston, MA 02215-4822",42.3425152,-71.0991828,False
"775 Centre St, Boston, MA 02130-2557",42.3099718,-71.1153937,False
"830 Blue Hill Ave, Boston, MA 02124-1607",42.2953134402934,-71.08760276460016,False
"655 E Broadway, Boston, MA 02127-1503",42.3354,-71.03839605115607,False
"2199 Commonwealth Ave, Boston, MA 02135-3853",42.34014926923077,-71.16629857692307,False
"107 Porter St, Boston, MA 02128-2118",42.372983,-71.0360367,False
"2 McCraw St, Boston, MA 02131-2762",42.286165,-71.145069,False
"268 W Broadway, Boston, MA 02127-1913",42.339219373129076,-71.05128604075766,False
"351 Hanover St, Boston, MA 02113-1910",42.364531428571425,-71.05356378571429,False
"954 American Legion Hwy, Boston, MA 02131-4701",42.27456076118713,-71.11627454668918,False
"1187 Hyde Park Ave, Boston, MA 02136-2808",42.25854475,-71.12357125,False
"15 Washington St, Boston, MA 02135-7401",42.247077149999996,-71.1184807859009,False
"305 Huntington Ave, Boston, MA 02115-4401",42.3411763,-71.0867996,False
"100 Huntington Ave Suite K006A, Boston, MA 02116-6506",,,True
"53 State St, Boston, MA 02109-2820",42.35834895,-71.05607392129772,False
"165 Seaport Blvd, Boston, MA 02210-2012",42.3520678,-71.0459768,False
"83 Newmarket Sq, Boston, MA 02118-2619",42.32946995780301,-71.06726610226109,False
"1 Financial Ctr, Boston, MA 02111-2621",,,True
"2805 Washington St, Boston, MA 02119-1449",42.32152675,-71.092322,False
"405 Chelsea St, Boston, MA 02128-1482",42.380251412734374,-71.02687919687183,False
"251 Newbury St, Boston, MA 02116-2496",42.3496948,-71.0828632,False
"120 Spring St, Boston, MA 02132-4809",42.276488900000004,-71.16538888242103,False
"350 Longwood Ave., Boston, MA 02115",42.338678,-71.107037,False
"252 Friend St, Boston, MA 02114-1801",42.36455357142857,-71.06126365306123,False
"326 Cambridge St, Boston, MA 02114-3137",42.3609592,-71.0693025,False
"4337 Washington St, Boston, MA 02131-3424",42.283374,-71.131575,False
"1035 Dorchester Ave, Boston, MA 02125-1402",42.3152348856028,-71.05680275907355,False
"20 Channel Ctr St, Boston, MA 02210-3402",42.3457442,-71.05175271912972,False
"210 Brighton Ave, Boston, MA 02134",42.35345915138929,-71.13475462526768,False
"350 Bennington St, Boston, MA 02128-1450",42.3796458,-71.02692258942594,False
"1107 Dorchester Ave, Boston, MA 02125-3301",42.3127198125,-71.057373625,False
"55 Causeway St, Boston, MA 02114-1604",42.3643327,-71.0630074,False
"82 Water St, Boston, MA 02109-3902",42.357819,-71.05573766666667,False
"76 Brighton Ave, Boston, MA 02134-2101",42.35276442307693,-71.12897288461538,False
"218 Old Colony Ave, Boston, MA 02127-2414",42.332605742759654,-71.05371616710306,False
"103 Western Ave Brighton, Boston, MA 02163-1002",42.3616671,-71.1470379,False
"72 Arlington St, Boston, MA 02116-3901",42.35237265000001,-71.15522940619509,False
"3160 Washington St Jamaica Plain, Boston, MA 02130-2383",42.313643,-71.100284,False
"80 Bennington St, Boston, MA 02128-1704",42.375080825,-71.03861479999999,False
"1866 Centre St, Boston, MA 02132",42.286033,-71.154971,False
"171 Brighton Ave, Boston, MA 02134-2003",42.35324632513224,-71.13301920304765,False
"62 Washington St, Boston, MA 02135-7429",42.343879,-71.143309,False
"237 Newbury St Fairfield St, Boston, MA 02116-2505",,,True
"2805 Washington St, Boston, MA 02119-1449",42.32152675,-71.092322,False
"5 Maverick Sq, Boston, MA 02128-2312",42.36901224489796,-71.03968265306122,False
"394 Geneva Ave, Boston, MA 02122-1421",42.301265212479,-71.06762033809717,False
"3064 Washington St, Boston, MA 02119",42.3287383,-71.0854775,False
"15 Washington St Brighton, Boston, MA 02135-7401",42.34256835241537,-71.14059231737933,False
"1 Harborside Dr Terminal B, Gate B-17, Boston, MA 02128-2907",,,True
"133 Federal St, Boston, MA 02110-1703",42.35426335,-71.05660170375387,False
"241 Market St, Boston, MA 02135-2155",42.35448,-71.1502952857143,False
"3510 Washington St, Boston, MA 02130-2609",42.3057899,-71.1079233,False
"245 Washington St, Boston, MA 02108-4304",42.35795606419737,-71.0580115672214,False
"Quincy Market Colonnade, Boston, MA 02109",42.36020755,-71.05491278796717,False
"13 Central Sq, Boston, MA 02128-1911",42.976443004171834,-71.6916762153464,False
"262 Friend St Across From The Garden, Boston, MA 02114-1801",,,True
"800 Boylston Street, Boston, MA 02199",42.3471718,-71.08250628733232,False
"1002 Tremont St, Boston, MA 02120-2119",42.3369983,-71.084416,False
"72 Brookline Ave Fenway Park, Boston, MA 02215-3403",,,True
"956 American Legion Hwy, Boston, MA 02131-4701",42.274517429514134,-71.11630680003802,False
"633 Hyde Park Ave, Boston, MA 02131-4723",42.278526,-71.119309,False
"808 Dorchester Ave, Boston, MA 02125-1172",42.3231044,-71.05670193333333,False
"612 Blue Hill Ave Dorchester, Boston, MA 02121-3212",42.305909643433814,-71.08476930616068,False
"81 Harvard Ave, Boston, MA 02134-1772",42.35373694117647,-71.1323855882353,False
"10 Everett St, Boston, MA 02128-2104",42.368635,-71.037084,False
"984 Hyde Park Ave, Boston, MA 02136-3225",42.2528343,-71.1249081,False
"103 State St, Boston, MA 02109-2908",42.35907826203242,-71.05514975248043,False
"260 Western Avenue, Boston, MA 02134",42.36310265,-71.13327071879363,False
"67 Washington St, Boston, MA 02135-4301",42.3060585,-71.08164419613095,False
"502 Massachusetts Ave, Boston, MA 02118-1402",42.338969380952385,-71.07975452380953,False
"331 Hanover St, Boston, MA 02113-1820",42.364155,-71.053946,False
"239 Dudley St, Boston, MA 02119-2503",42.328438375000005,-71.07978287499999,False
"965 Bennington St, Boston, MA 02128-1134",42.3860615,-71.00798023725727,False
"3520 Washington St, Boston, MA 02130-2609",42.304793714285715,-71.10928796428571,False
"50 Northern Ave, Boston, MA 02210-1862",42.3533809,-71.0461504,False
"728 Commonwealth Ave, Boston, MA 02215-2439",42.3496762,-71.1063293,False
"170 Blue Hill Ave, Boston, MA 02119-2147",42.318915,-71.077638,False
"471 W Broadway, Boston, MA 02127-2218",42.3355558,-71.04621518831871,False
"4238 Washington St # 4244, Boston, MA 02131",,,True
"370 Western Ave, Boston, MA 02135-1072",42.3608854,-71.13757853693511,False
"306 Northern Ave Ste 3, Boston, MA 02210-2324",,,True
"11 Wolcott Ct, Boston, MA 02136-2436",42.23779331280408,-71.13173357561563,False
"100 Stuart St In the W Boston, Boston, MA 02116-4715",,,True
"1026 Commonwealth Ave, Boston, MA 02215-1103",42.3515752,-71.1217868,False
"1296 Blue Hill Ave, Boston, MA 02126-1806",42.27982097404348,-71.09270206724736,False
"1631 Blue Hill Ave, Boston, MA 02126-2107",42.267857797297296,-71.09358683783785,False
"197 N Harvard St, Boston, MA 02134-1003",42.36289282154951,-71.13020062071651,False
"Fleet Center Train Deck, Boston, MA 2114",,,True
"38 Brooks St, Boston, MA 02135-1717",42.356142,-71.162271875,False
"120 Blackstone St, Boston, MA 02109-1506",42.3615029,-71.0561715,False
"359 Huntington Ave, Boston, MA 02115-4402",42.3400953,-71.0902023,False
"100 Federal St Financial District, Boston, MA 02110-1802",42.355055899999996,-71.05595722374802,False
"107 Merrimac St, Boston, MA 02114-4725",42.3639431,-71.06244935932757,False
"1152 River St, Boston, MA 02136-2917",42.256512386107715,-71.12035207592818,False
"1427 Tremont St, Boston, MA 02120-3403",42.331834099999995,-71.09633275641835,False
"145 Shirley St, Boston, MA 02119-3007",42.32570072600696,-71.06797895880135,False
"245 Meridian St, Boston, MA 02128-1624",42.37586734894327,-71.03902493318371,False
"1 Brighton Ave, Boston, MA 02134-2357",42.352345,-71.125349,False
"372 Commercial St, Boston, MA 02109-5500",42.3661136,-71.0515269,False
"401 Park Dr Time Out Market, Boston, MA 02215-3325",,,True
"133 Guest St, Boston, MA 02135-2072",42.3574286,-71.1482311,False
"Boston, MA 02210",42.3602534,-71.0582912,False
"180 Lincoln St, Boston, MA 02111-2400",42.35034761690001,-71.05865541074418,False
"75 Blossom Ct, Boston, MA 02114-2352",42.3649911,-71.0669158,False
"537 Columbus Ave, Boston, MA 02118-1115",42.341601,-71.080697,False
"640 Atlantic Ave South Station, Boston, MA 02210-2201",,,True
"36 Central Sq, Boston, MA 02128-1911",42.976573345501194,-71.6916708780937,False
"1245 Commonwealth Ave, Boston, MA 02134-3501",42.3502658,-71.1318519,False
"11 West Broadway Unit 03, Boston, MA 02127",,,True
"1130 Dorchester Ave, Boston, MA 02125-3305",42.31230552631579,-71.05724142105262,False
"1 Brighton Ave, Boston, MA 02134",42.352345,-71.125349,False
"310 Bowdoin St, Boston, MA 02122-1832",42.30793736363636,-71.06532072727272,False
"148 Spilsby Road, Boston, MA PE21 9QN",52.9882576,-0.0080285,False
"33 Kilmarnock St, Boston, MA 02215-4308",42.3435106,-71.1004905,False
"44 Harvard Ave, Boston, MA 02134-1706",42.354622482585,-71.13241526535815,False
"442 Blue Hill Ave, Boston, MA 02121-4308",42.2966307,-71.0873059,False
"467 W Broadway, Boston, MA 02127-2218",42.335918932753415,-71.0465462692799,False
"209 Berkeley St, Boston, MA 02116-3716",42.350667,-71.072663,False
"939 Boylston St, Boston, MA 02115-3104",42.3482549,-71.0848209,False
"68 Warren St, Boston, MA 02119-3207",42.325269,-71.083308,False
"59 Meridian St, Boston, MA 02128-1959",42.3717499,-71.03880033061651,False
"4025 Washington St, Boston, MA 02131-1133",42.2916702,-71.1226938,False
"679 Canterbury St, Boston, MA 02131-3242",42.2847789584214,-71.1097350460459,False
"173 Mass Ave, Boston, MA 02115-3009",42.354302,-71.07568754848906,False
"1437 Tremont St, Boston, MA 02120-3403",42.3314096,-71.0943757,False
"1740 Dorchester Ave, Boston, MA 02124-2527",42.29073,-71.062793,False
"663 Morton St, Boston, MA 02126-1577",42.285218799999996,-71.09332887545273,False
"223 Grove St, Boston, MA 02132-4526",42.2623104885619,-71.15742638394859,False
"560 Dorchester Ave, Boston, MA 02127-2744",42.330554444444445,-71.05684922222223,False
"5318 Washington St, Boston, MA 02132",42.269358,-71.148271,False
"860 Dorchester Ave, Boston, MA 02125-1117",42.3214259,-71.05658477505703,False
"55 Berkeley St, Boston, MA 02116-6202",42.34644466666667,-71.07059233333332,False
"7 Beach St, Boston, MA 02111-1609",42.351359450000004,-71.06232920114647,False
"948 Bennington Street, Boston, MA 02128",42.38644454120795,-71.00782752565775,False
"275 Washington St, Boston, MA 02108-4304",42.357795,-71.058088,False
"532 Commonwealth Ave, Boston, MA 02215-2606",42.3485466,-71.096419,False
"464 Washington St, Boston, MA 02135-2620",42.348763,-71.1590513,False
"316 Newbury St, Boston, MA 02115-2820",42.3486116,-71.0854119,False
"1578 Tremont Street Unit 1, Boston, MA 02120",,,True
"2388 Washington St, Boston, MA 02119-3215",42.32908634266556,-71.0848286957342,False
"120 Cambridge St, Boston, MA 02114-2524",42.3610186,-71.0632702,False
"554 Dudley St, Boston, MA 02125-2603",42.32122018713509,-71.07207110732242,False
"1710 Centre St, Boston, MA 02132-1536",42.2842472,-71.1568328,False
"1727 Centre St West Roxbury, Boston, MA 02132-1550",42.2842472,-71.1568328,False
"775 Commonwealth Ave, Boston, MA 02215-1401",42.35097115000001,-71.10897900447887,False
"174 Brighton Ave, Boston, MA 02134-2011",42.35326500594284,-71.13318312878441,False
"North Square, Boston, MA",42.36385865,-71.05337206115591,False
"1592 Tremont St Mission Hill, Boston, MA 02120-1613",,,True
"1592 Tremont St, Boston, MA 02120-1613",42.333496125,-71.103059375,False
"34 Bromfield St, Boston, MA 02108-5203",42.356739000000005,-71.06036925,False
"33 Hancock St, Boston, MA 02125-2108",42.3157099,-71.0661758,False
"310 Bowdoin St, Boston, MA 02122-1832",42.30793736363636,-71.06532072727272,False
"961 Commonwealth Ave, Boston, MA 02215-1305",42.3492102,-71.100798,False
"1502 Tremont St, Boston, MA 02120-2927",42.332153,-71.099207,False
"100 1st Ave Building #39, Boston, MA 02129-2043",,,True
"66 Kneeland St, Boston, MA 02111",42.3509207,-71.0626274,False
"501 E 8th St, Boston, MA 02127-4140",33.4602245,-94.3731355,False
"10 Milk St, Boston, MA 02108-4600",42.3568422,-71.0580786,False
"160 Massachusetts Ave, Boston, MA 02115-3010",42.3460483,-71.0868774,False
"90 Peterborough St, Boston, MA 02215-4847",42.34317230407975,-71.0989771755766,False
"1064 River St, Boston, MA 02136-3008",42.258979557503935,-71.11764321967216,False
"51 Austin St, Boston, MA 02129-3513",42.2594412,-71.12576594406674,False
"204 N Harvard St, Boston, MA 02134-1113",42.362763,-71.130041,False
"66 Brighton Ave, Boston, MA 02134-2101",42.35272480769231,-71.12865096153845,False
"415 Centre St Jamaica Plain, Boston, MA 02130-1849",42.321147,-71.110538,False
"42 Beach St, Boston, MA 02111-2056",42.351572,-71.06135,False
"Columbus Ave, Boston, MA 02116",42.3466596,-71.0742609,False
"50 Beach St, Boston, MA 02111-2017",42.35153777372538,-71.06082752677514,False
"100 Federal St, Boston, MA 02110-1802",42.355055899999996,-71.05595722374802,False
"333 Huntington Ave, Boston, MA 02115-4401",42.34030521593488,-71.08860040213497,False
"99 Cambridge St, Boston, MA 02129",42.360854,-71.070144,False
"445 W Broadway, Boston, MA 02127-2218",42.33603655,-71.04689343046277,False
"692 Washington St, Boston, MA 02111-1614",42.351145,-71.062178,False
"340 Washington St, Boston, MA 02121-3908",42.29964066186969,-71.07378912722358,False
"263 Hanover St, Boston, MA 02113-2322",42.36317392857143,-71.0555275,False
"703 Centre St Jamaica Plain, Boston, MA 02130-2520",42.3115419,-71.1145489,False
"45 Meridian St, Boston, MA 02128-1959",42.371415526315786,-71.0388965263158,False
"401 Park Dr Ste 9, Boston, MA 02215-3325",,,True
"100 Charles St, Boston, MA 02114-4609",42.3586796,-71.070784,False
"4 Yawkey Way, Boston, MA 02215-3409",42.33444395,-71.0740730875556,False
"20 North St, Boston, MA 02109-1503",42.36052126205365,-71.05651151164189,False
"81 L St, Boston, MA 02127-3144",42.334879,-71.035499,False
"354-356 Bennington St, Boston, MA 02128-1450",42.37976125,-71.02671606084755,False
"87 Summer St, Boston, MA 02110",42.3539018,-71.05857,False
"69 Bennington St, Boston, MA 02128-1719",42.37507853658537,-71.03812890243901,False
"616 Gallivan Blvd, Boston, MA 02124-5404",42.28339275526832,-71.05113706032533,False
"8 N Market St, Boston, MA 02109-6200",42.358164085714286,-71.1477662857143,False
"2 Corinth St Roslindale, Boston, MA 02131-3015",42.286837,-71.130764,False
"1 Center Plz Lbby E, Boston, MA 02108-1887",,,True
"359 W Broadway, Boston, MA 02127-1936",42.33796651464279,-71.04971358732132,False
"360 Western Ave, Boston, MA 02135",42.36302777907724,-71.13711848319588,False
"904 Huntington Ave, Boston, MA 02115",42.3411763,-71.0867996,False
"1095 Commonwealth Ave, Boston, MA 02215-1022",42.3492102,-71.100798,False
"70 Brighton Ave, Boston, MA 02134-2101",42.352740653846155,-71.12877973076922,False
"4198 Washington St, Boston, MA 02131-1732",42.286953,-71.127397,False
"900 South St, Boston, MA 02131-2407",42.288368,-71.135218,False
"6 Maple St, Boston, MA 02136-2706",42.254349,-71.122409,False
"650 Atlantic Ave, Boston, MA 02210-2201",42.35299937295875,-71.05472216902278,False
"157 Sutherland Rd, Boston, MA 02135-7301",42.340820792222054,-71.14720883126294,False
"896 Morton St, Boston, MA 02126-2411",42.28054668220265,-71.08376662409675,False
"19 Fid Kennedy Ave, Boston, MA 02210-2427",42.34797931468431,-71.03328383915816,False
"48 Winter St Ste 1, Boston, MA 02108-4707",,,True
"188 Border St, Boston, MA 02128-1618",42.37429489441884,-71.0400060190058,False
"559 Washington St, Boston, MA 02135-2528",42.349837547814026,-71.16437207824288,False
"31 Thacher St, Boston, MA 02113-1510",42.365363,-71.057998,False
"8 Tyler St, Boston, MA 02111-1904",42.3511356817088,-71.06047567873097,False
"304 Dudley St, Boston, MA 02119-2634",42.327935502100544,-71.07757817254648,False
"105 Crawford St, Boston, MA 02121-1101",42.3139479,-71.0904105236908,False
"4195 Washington St, Boston, MA 02131-1733",42.28758527272727,-71.12704827272727,False
"112 South St, Boston, MA 02111-2847",42.3060478,-71.1147874,False
"295 Bennington St, Boston, MA 02128-1448",42.37873975,-71.02813025,False
"240 Mount Vernon St, Boston, MA 02125-3120",42.320151100000004,-71.04783302538733,False
"645 Beacon St, Boston, MA 02215-3203",42.34836865,-71.09774694105823,False
"Fairmont Avenue, Boston, MA 02136",,,True
"787 Adams St, Boston, MA 02124-5103",42.283397,-71.05584166666667,False
"1 Faneuil Hall Market Pl, Boston, MA 02109-6117",42.36005485,-71.05460485041264,False
"15 Central Sq, Boston, MA 02128-1911",42.976454338200476,-71.69167575123747,False
"419 Washington Street, Boston, MA 02135",42.349311,-71.1555326,False
"417 Washington St Ste 15, Boston, MA 02108-5217",,,True
"145 Ipswich St, Boston, MA 02215-3539",42.3474257,-71.0943647,False
"128 Harvard St, Boston, MA 02124-1845",42.29636327097155,-71.0801514897563,False
"262 Washington St, Boston, MA 02108-4632",42.357747,-71.0579065,False
"18 Logan Way, Boston, MA 02127-3729",42.327342,-71.053654,False
"560 Washington St, Boston, MA 02124-2040",42.292108,-71.071644,False
"720 Atlantic Ave, Boston, MA 02111-2815",42.35082166218446,-71.05648503050868,False
"33 Stanhope St, Boston, MA 02116-5111",42.3485137,-71.0731259,False
"787 Adams St, Boston, MA 02124-5103",42.283397,-71.05584166666667,False
"270 Babcock St, Boston, MA 02215-1000",42.3526094,-71.1213609,False
"618 Shawmut Ave, Boston, MA 02118-3200",42.33536725,-71.0805861995541,False
